"","pid","yearbuilt"
"20853","3914",""
"20854","3915","1954"
"20855","3916","2006"
"20856","3917",""
"20857","3918","1924"
"20858","3919","1924"
"20859","392","1962"
"20860","3920",""
"20861","3921","1933"
"20862","3922","1946"
"20863","3923","1950"
"20864","3924","1925"
"20865","3925","1900"
"20866","3926",""
"20867","3927","1920"
"20868","3928","1920"
"20869","3929","1915"
"20870","393","1961"
"20871","3930","1962"
"20872","3931","1964"
"20873","3932","1963"
"20874","3933","1988"
"20875","3934","1988"
"20876","3935","1988"
"20877","3936","1988"
"20878","3937","1988"
"20879","3938","1988"
"20880","3939","1988"
"20881","394","1962"
"20882","3940","1963"
"20883","3941","1963"
"20884","3942","1962"
"20885","3943","1966"
"20886","3944",""
"20887","3945","1952"
"20888","3946","1957"
"20889","3947","2006"
"20890","3948","1952"
"20891","3949",""
"20892","395","1964"
"20893","3950",""
"20894","3951",""
"20895","3952","1845"
"20896","3953","1940"
"20897","3954","1981"
"20898","3955","1923"
"20899","3956",""
"20900","3957",""
"20901","3958","1981"
"20902","3959","1984"
"20903","396","1964"
"20904","3960","1952"
"20905","3961",""
"20906","3962",""
"20907","3963","1950"
"20908","3964",""
"20909","3965","1962"
"20910","3966",""
"20911","3967",""
"20912","3968","2015"
"20913","3969","1991"
"20914","397","2006"
"20915","3970","1950"
"20916","3971","1964"
"20917","3972","1938"
"20918","3973","1947"
"20919","3974","1950"
"20920","3975","1930"
"20921","3976","1925"
"20922","3977","1944"
"20923","3978","1925"
"20924","3979","1979"
"20925","398",""
"20926","3980","1920"
"20927","3981",""
"20928","3982","1981"
"20929","3983","1981"
"20930","3984","1981"
"20931","3985","1900"
"20932","3986","1981"
"20933","3987","1981"
"20934","3988","1981"
"20935","3989","1927"
"20936","399","1990"
"20937","3990","1920"
"20938","3991","1965"
"20939","3992",""
"20940","3993","1984"
"20941","3994","1984"
"20942","3995","1984"
"20943","3996","1984"
"20944","3997","1984"
"20945","3998","1981"
"20946","3999","1981"
"20947","4","1989"
"20948","40","1954"
"20949","400","1961"
"20950","4000","1981"
"20951","4001","1981"
"20952","4002","1986"
"20953","4003","1986"
"20954","4004","1969"
"20955","4005",""
"20956","4006","1989"
"20957","4007","1955"
"20958","4008","1950"
"20959","4009",""
"20960","401","1963"
"20961","4010",""
"20962","4011",""
"20963","4012",""
"20964","4013","2007"
"20965","4014","1920"
"20966","4015","1983"
"20967","4016","1983"
"20968","4017","1983"
"20969","4018","1983"
"20970","4019","1983"
"20971","402","1950"
"20972","4020","1983"
"20973","4021","1983"
"20974","4022","1983"
"20975","4023","1983"
"20976","4024","1983"
"20977","4025","1983"
"20978","4026","1983"
"20979","4027","1983"
"20980","4028","1983"
"20981","4029","1984"
"20982","403","1962"
"20983","4030","1984"
"20984","4031","1984"
"20985","4032","1984"
"20986","4033","1986"
"20987","4034","1986"
"20988","4035","1986"
"20989","4036","1986"
"20990","4037","1986"
"20991","4038","1986"
"20992","4039","1986"
"20993","404","1967"
"20994","4040","1986"
"20995","4041","1986"
"20996","4042","1986"
"20997","4043","1986"
"20998","4044","1986"
"20999","4045","1950"
"21000","4046","1988"
"21001","4047","1920"
"21002","4048","1948"
"21003","4049","1920"
"21004","405","1945"
"21005","4050","1930"
"21006","4051","1956"
"21007","4052","2002"
"21008","4053","2009"
"21009","4054","1966"
"21010","4055","1967"
"21011","4056","1967"
"21012","4057","2004"
"21013","4058","1920"
"21014","4059","1890"
"21015","406","1930"
"21016","4060","1920"
"21017","4061","1920"
"21018","4062","1950"
"21019","4063","1986"
"21020","4064","1986"
"21021","4065","1986"
"21022","4066","1910"
"21023","4067",""
"21024","4068","1800"
"21025","4069","1900"
"21026","407","1954"
"21027","4070","1880"
"21028","4071","1880"
"21029","4072","1930"
"21030","4073",""
"21031","4074","1961"
"21032","4075",""
"21033","4076","1979"
"21034","4078","1940"
"21035","4079",""
"21036","408","1935"
"21037","4080","1930"
"21038","4081","1966"
"21039","4082",""
"21040","4083",""
"21041","4084",""
"21042","4085","1929"
"21043","4086",""
"21044","4087","1912"
"21045","4088",""
"21046","4089","1900"
"21047","409","1930"
"21048","4090","1948"
"21049","4091","1890"
"21050","4092",""
"21051","4093",""
"21052","4094","1840"
"21053","4095","1900"
"21054","4096","1900"
"21055","4097","1900"
"21056","4098","1900"
"21057","4099","1925"
"21058","41","1920"
"21059","410","1930"
"21060","4100","1946"
"21061","4101","1920"
"21062","4102","1900"
"21063","4103","1825"
"21064","4104","1910"
"21065","4105","1956"
"21066","4106","1956"
"21067","4107","1956"
"21068","4108",""
"21069","4109","1890"
"21070","411","1928"
"21071","4110","1974"
"21072","4111","1900"
"21073","4112",""
"21074","4113",""
"21075","4114",""
"21076","4115",""
"21077","4116",""
"21078","4117",""
"21079","412","1950"
"21080","4122","1900"
"21081","4123","1976"
"21082","4124","1900"
"21083","4125","1900"
"21084","4126","1910"
"21085","4127","1900"
"21086","4128","1961"
"21087","4129","1961"
"21088","413","1935"
"21089","4130","1988"
"21090","4131","1860"
"21091","4132","1970"
"21092","4133","1900"
"21093","4134","1880"
"21094","4135","1900"
"21095","4136","1900"
"21096","4137","1880"
"21097","4138","1900"
"21098","4139","1900"
"21099","414","1885"
"21100","4140","1900"
"21101","4141","1900"
"21102","4142","1890"
"21103","4143","1900"
"21104","4144","1910"
"21105","4145","1873"
"21106","4146","1930"
"21107","4147","1927"
"21108","4148","1928"
"21109","4149","1900"
"21110","415",""
"21111","4150","1900"
"21112","4151","1920"
"21113","4152","1900"
"21114","4153","1925"
"21115","4154","1880"
"21116","4155","1913"
"21117","4156","1935"
"21118","4157","2006"
"21119","4158","1972"
"21120","4159","1914"
"21121","416","1920"
"21122","4160","1930"
"21123","4161","1900"
"21124","4162","1960"
"21125","4163","1850"
"21126","4164","1900"
"21127","4165","1850"
"21128","4166","1850"
"21129","4167","1890"
"21130","4168",""
"21131","4169","1900"
"21132","417","1930"
"21133","4170","1900"
"21134","4171","1922"
"21135","4172","1900"
"21136","4173","1917"
"21137","4174","1910"
"21138","4175","1925"
"21139","4176","1930"
"21140","4177","1927"
"21141","4178","1890"
"21142","4179","1915"
"21143","418","1935"
"21144","4180","1935"
"21145","4181","1935"
"21146","4182","1935"
"21147","4183","1940"
"21148","4184","1973"
"21149","4185","1910"
"21150","4186","1930"
"21151","4187","1820"
"21152","4188","1870"
"21153","4189","1880"
"21154","419","1930"
"21155","4190","1950"
"21156","4191","1973"
"21157","4192","1986"
"21158","4193","1986"
"21159","4194","1986"
"21160","4195","1989"
"21161","4196","1989"
"21162","4197","1989"
"21163","4198","1989"
"21164","4199","1989"
"21165","42","1920"
"21166","420","1927"
"21167","4200","1989"
"21168","4201","1989"
"21169","4202","1989"
"21170","4203","1989"
"21171","4204","1989"
"21172","4205","1989"
"21173","4206","1989"
"21174","4207","1989"
"21175","4208","1989"
"21176","4209","1989"
"21177","421","1930"
"21178","4210","1989"
"21179","4211","1986"
"21180","4212","1952"
"21181","4213","1960"
"21182","4214","1938"
"21183","4215","1950"
"21184","4216","1951"
"21185","4217","1951"
"21186","4218","1962"
"21187","4219","1950"
"21188","422","1938"
"21189","4220","1926"
"21190","4221",""
"21191","4222","1954"
"21192","4223","1950"
"21193","4224","1928"
"21194","4225",""
"21195","4226",""
"21196","4227","1944"
"21197","4228",""
"21198","4229",""
"21199","423","1925"
"21200","4230","1880"
"21201","4231","1900"
"21202","4232","1860"
"21203","4233","1900"
"21204","4234","1900"
"21205","4235","1951"
"21206","4236","1960"
"21207","4237","1960"
"21208","4238","1910"
"21209","4239","1869"
"21210","424","1969"
"21211","4240","1968"
"21212","4241","1960"
"21213","4242","1963"
"21214","4243","1959"
"21215","4244","1920"
"21216","4245","1987"
"21217","4246","1950"
"21218","4247","1950"
"21219","4248","1950"
"21220","4249","1950"
"21221","425","1935"
"21222","4250","1950"
"21223","4251","1900"
"21224","4252","1850"
"21225","4253","1900"
"21226","4254","1900"
"21227","4255","1960"
"21228","4256","1953"
"21229","4257","1956"
"21230","4258","1955"
"21231","4259","1952"
"21232","426","1941"
"21233","4260","1950"
"21234","4261","1951"
"21235","4262","1947"
"21236","4263",""
"21237","4264","1974"
"21238","4265","1940"
"21239","4266","1935"
"21240","4267","1952"
"21241","4268","1935"
"21242","4269","1939"
"21243","427","1931"
"21244","4270","1959"
"21245","4271",""
"21246","4272","1920"
"21247","4273","1900"
"21248","4274","1955"
"21249","4275","1900"
"21250","4276","1866"
"21251","4277","1900"
"21252","4278","2015"
"21253","4279","1890"
"21254","428","1938"
"21255","4280","1900"
"21256","4281","1940"
"21257","4282",""
"21258","4283","1960"
"21259","4285",""
"21260","4286","1969"
"21261","4287","1969"
"21262","4288","1968"
"21263","4289","1964"
"21264","429","1938"
"21265","4290","1967"
"21266","4291","1962"
"21267","4292","1962"
"21268","4293","1910"
"21269","4294","1900"
"21270","4295","1890"
"21271","4296","1950"
"21272","4297","1900"
"21273","4298","1900"
"21274","4299","1900"
"21275","43",""
"21276","430","1935"
"21277","4300","1900"
"21278","4301","1910"
"21279","4302","1900"
"21280","4303","1900"
"21281","4304","1923"
"21282","4305","1900"
"21283","4306","1952"
"21284","4307","1964"
"21285","4308","1964"
"21286","4309","1974"
"21287","431","1950"
"21288","4310","1964"
"21289","4311","1952"
"21290","4313",""
"21291","4314","1990"
"21292","4315","1990"
"21293","4316","1990"
"21294","4317","1875"
"21295","4318","1948"
"21296","4319","1971"
"21297","432","1973"
"21298","4320","1944"
"21299","4321","1955"
"21300","4322","1958"
"21301","4323","1955"
"21302","4324","1960"
"21303","4325","1965"
"21304","4326","1967"
"21305","4327","1965"
"21306","4328","1966"
"21307","4329","1967"
"21308","433","1961"
"21309","4330","1966"
"21310","4331","1966"
"21311","4332","1961"
"21312","4333","1961"
"21313","4334","1963"
"21314","4335","1963"
"21315","4336","1962"
"21316","4337","1964"
"21317","4338","1965"
"21318","4339","1968"
"21319","434","1961"
"21320","4340","1989"
"21321","4341","1988"
"21322","4342","1988"
"21323","4343","1989"
"21324","4344","1989"
"21325","4345","1989"
"21326","4346","1968"
"21327","4347","1963"
"21328","4348","1968"
"21329","4349","1968"
"21330","435","1968"
"21331","4350","1968"
"21332","4351","1969"
"21333","4352","1967"
"21334","4353","1967"
"21335","4354",""
"21336","4355","1990"
"21337","4356","1990"
"21338","4357","1990"
"21339","4359",""
"21340","436","1961"
"21341","4360",""
"21342","4361",""
"21343","4362","1992"
"21344","4363",""
"21345","4364",""
"21346","4365",""
"21347","4366","1960"
"21348","4367","1962"
"21349","4368","1966"
"21350","4369","1961"
"21351","437","1950"
"21352","4370","1961"
"21353","4371","1961"
"21354","4372","1962"
"21355","4373","1962"
"21356","4374","1962"
"21357","4375","1966"
"21358","4377","1900"
"21359","4378","1900"
"21360","4379","1973"
"21361","438","1950"
"21362","4381","1900"
"21363","4382","1958"
"21364","4383","1958"
"21365","4384","1945"
"21366","4385","1938"
"21367","4386","1880"
"21368","4387","1880"
"21369","4388","1949"
"21370","4389","1951"
"21371","439","1961"
"21372","4390","1961"
"21373","4391","1964"
"21374","4392","1960"
"21375","4393","1958"
"21376","4395",""
"21377","4396","1925"
"21378","4397","1925"
"21379","4398","1962"
"21380","4399",""
"21381","44",""
"21382","440","1968"
"21383","4400","1967"
"21384","4401",""
"21385","4402",""
"21386","4403","1962"
"21387","4404","1960"
"21388","4405","1900"
"21389","4406","1969"
"21390","4407","1985"
"21391","4408","1952"
"21392","4409","1952"
"21393","441",""
"21394","4410","1955"
"21395","4411","1954"
"21396","4412","1955"
"21397","4413",""
"21398","4414",""
"21399","4415",""
"21400","4416",""
"21401","4417",""
"21402","4418",""
"21403","4419",""
"21404","442","1964"
"21405","4420",""
"21406","4421",""
"21407","4422",""
"21408","4423",""
"21409","4424",""
"21410","4425",""
"21411","4426",""
"21412","4427",""
"21413","4428",""
"21414","4429","1954"
"21415","443","1964"
"21416","4430","1969"
"21417","4431","1969"
"21418","4432",""
"21419","4433",""
"21420","4434",""
"21421","4435",""
"21422","4436",""
"21423","4437",""
"21424","4438",""
"21425","4439","1960"
"21426","444","1963"
"21427","4440",""
"21428","4441","1952"
"21429","4442",""
"21430","4443","1950"
"21431","4444","1950"
"21432","4445","1963"
"21433","4446",""
"21434","4447",""
"21435","4448",""
"21436","4449",""
"21437","445","1963"
"21438","4450","1950"
"21439","4451",""
"21440","4452","2014"
"21441","4453","1900"
"21442","4454",""
"21443","4455","1900"
"21444","4456",""
"21445","4457","1900"
"21446","4458","1890"
"21447","4459","1900"
"21448","446","1963"
"21449","4460","1890"
"21450","4461","1890"
"21451","4462","1900"
"21452","4463","1942"
"21453","4464","1929"
"21454","4465","1915"
"21455","4466","1971"
"21456","4467",""
"21457","4468","1900"
"21458","4469","1875"
"21459","447","1963"
"21460","4470","1920"
"21461","4471","1958"
"21462","4472","1988"
"21463","4473",""
"21464","4474",""
"21465","4475","1875"
"21466","4476","1875"
"21467","4477","1920"
"21468","4478","1900"
"21469","4479","1950"
"21470","448","1964"
"21471","4480","1905"
"21472","4481","1910"
"21473","4482","1870"
"21474","4483","1988"
"21475","4484","1967"
"21476","4485","1925"
"21477","4486","1962"
"21478","4487","1951"
"21479","4488","1925"
"21480","4489",""
"21481","449","1963"
"21482","4490","1962"
"21483","4491","1959"
"21484","4492","1966"
"21485","4493","1953"
"21486","4494",""
"21487","4495",""
"21488","4496","1925"
"21489","4497","1962"
"21490","4498","1962"
"21491","45",""
"21492","450","1963"
"21493","4500","1966"
"21494","4501","1900"
"21495","4502","1850"
"21496","4503","1900"
"21497","4504","1900"
"21498","4505","1900"
"21499","4506","1900"
"21500","4507","1983"
"21501","4508","1983"
"21502","4509","1983"
"21503","451","1963"
"21504","4510","1900"
"21505","4511","1920"
"21506","4512","1983"
"21507","4513","1983"
"21508","4514","1983"
"21509","4515","1983"
"21510","4516","1983"
"21511","4517","1925"
"21512","4518","1875"
"21513","4519","1940"
"21514","452","1962"
"21515","4520","1950"
"21516","4521","1890"
"21517","4522","1949"
"21518","4523","1905"
"21519","4524","1900"
"21520","4525","1900"
"21521","4526","1963"
"21522","4527","1910"
"21523","4528","1970"
"21524","4529","1927"
"21525","453","1963"
"21526","4530","1917"
"21527","4531","1900"
"21528","4532","1930"
"21529","4533","1961"
"21530","4534","1978"
"21531","4535","1962"
"21532","4536","1958"
"21533","4537","1956"
"21534","4538","1961"
"21535","4539","1988"
"21536","454","1962"
"21537","4540","1941"
"21538","4541","1960"
"21539","4542","1962"
"21540","4543","1930"
"21541","4544","1900"
"21542","4545","1900"
"21543","4546","1900"
"21544","4547","1850"
"21545","4548","1875"
"21546","4549","1947"
"21547","455","1964"
"21548","4550","1900"
"21549","4551","1910"
"21550","4552","1900"
"21551","4553","1900"
"21552","4554","1951"
"21553","4555",""
"21554","4556","1895"
"21555","4557","1959"
"21556","4558","1961"
"21557","4559","1961"
"21558","456","1967"
"21559","4560","1868"
"21560","4561","1957"
"21561","4562","1955"
"21562","4563","1958"
"21563","4564","1960"
"21564","4565","1953"
"21565","4566","1950"
"21566","4567","1956"
"21567","4568","1962"
"21568","4569","1960"
"21569","457",""
"21570","4570","1960"
"21571","4571","1961"
"21572","4572","1960"
"21573","4573","1959"
"21574","4574","1900"
"21575","4575","1900"
"21576","4576","1900"
"21577","4577","1885"
"21578","4578","1800"
"21579","458",""
"21580","4580","1846"
"21581","4581","1846"
"21582","4582","1846"
"21583","4583","1820"
"21584","4584","1820"
"21585","4585","1820"
"21586","4586",""
"21587","4588","1850"
"21588","4589","1900"
"21589","459","1804"
"21590","4591","1989"
"21591","4592","1989"
"21592","4593","1989"
"21593","4594","1989"
"21594","4595","1989"
"21595","4596","1989"
"21596","4597","1989"
"21597","4598","1989"
"21598","4599","1989"
"21599","46","1976"
"21600","460",""
"21601","4600","1989"
"21602","4601","1989"
"21603","4602","1989"
"21604","4603","1989"
"21605","4604","1989"
"21606","4605","1870"
"21607","4606","1910"
"21608","4607","1880"
"21609","4608","1869"
"21610","4609","1900"
"21611","461",""
"21612","4610","1890"
"21613","4611","1800"
"21614","4612","1880"
"21615","4613","1900"
"21616","4614","1856"
"21617","4615","1989"
"21618","4616","1910"
"21619","4617","1900"
"21620","4618","1910"
"21621","4619","1835"
"21622","462","1856"
"21623","4620","1900"
"21624","4621","1910"
"21625","4622","1880"
"21626","4623","1880"
"21627","4624","1957"
"21628","4625","1900"
"21629","4626","1950"
"21630","4627",""
"21631","4628","1910"
"21632","4629","1910"
"21633","463","1959"
"21634","4630",""
"21635","4631","1876"
"21636","4632","1949"
"21637","4633",""
"21638","4634",""
"21639","4635","1880"
"21640","4636","1880"
"21641","4637","1890"
"21642","4638","1900"
"21643","4639","1820"
"21644","464","1918"
"21645","4640","1870"
