"pid","location","ggmap","census"
596,"130 HYDE ST","cec82","dk762"
597,"126 HYDE ST","cec82","dk762"
598,"120 HYDE ST","cec82","dk762"
599,"116 HYDE ST","cec82","dk762"
600,"108 HYDE ST","cec82","dk762"
601,"76 STUYVESANT AV","cec82","dk762"
603,"72 STUYVESANT AV","cec82","dk762"
604,"68 STUYVESANT AV","cec82","dk762"
605,"62 STUYVESANT AV","cec82","dk762"
606,"58 STUYVESANT AV","cec82","dk762"
607,"52 STUYVESANT AV","cec82","dk762"
608,"48 STUYVESANT AV","cec82","dk762"
609,"42 STUYVESANT AV","cec82","dk762"
610,"38 STUYVESANT AV","cec82","dk762"
611,"30 STUYVESANT AV","cec82","dk762"
612,"16 STUYVESANT AV","cec82","dk762"
613,"14 STUYVESANT AV","cec82","dk762"
614,"511 TOWNSEND AV","cec82","dk762"
615,"519 TOWNSEND AV","cec82","dk762"
616,"523 TOWNSEND AV","cec82","dk762"
617,"527 TOWNSEND AV","cec82","dk762"
618,"535 TOWNSEND AV","cec82","dk762"
619,"541 TOWNSEND AV","cec82","dk762"
620,"551 TOWNSEND AV","cec82","dk762"
621,"555 TOWNSEND AV","cec82","dk762"
622,"73 HYDE ST","cec82","dk762"
623,"77 HYDE ST","cec82","dk762"
624,"81 HYDE ST","cec82","dk762"
625,"85 HYDE ST","cec82","dk762"
626,"91 HYDE ST","cec82","dk762"
627,"97 HYDE ST","cec82","dk762"
628,"111 STUYVESANT AV","cec82","dk762"
629,"121 STUYVESANT AV","cec82","dk762"
630,"14 STEWART ST","cec82","dk762"
631,"STEWART ST","cec82","dk762"
632,"112 GIRARD AV","cec82","dk762"
633,"104 GIRARD AV","cec82","dk762"
634,"5 STEWART ST","cec82","dk762"
635,"21 STEWART ST","cec82","dk762"
636,"137 STUYVESANT AV","cec82","dk762"
637,"143 STUYVESANT AV","cec82","dk762"
638,"145 STUYVESANT AV","cec82","dk762"
639,"204 BURR ST","cec82","dk762"
640,"174 BURR ST","cec82","dk762"
641,"140 GIRARD AV","cec82","dk762"
642,"132 GIRARD AV","cec82","dk762"
643,"105 HYDE ST","cec82","dk762"
644,"109 HYDE ST","cec82","dk762"
645,"115 HYDE ST","cec82","dk762"
646,"121 HYDE ST","cec82","dk762"
647,"127 HYDE ST","cec82","dk762"
648,"133 HYDE ST","cec82","dk762"
649,"141 HYDE ST","cec82","dk762"
650,"471 FORT HALE RD","cec82","dk762"
651,"FORT HALE RD","cec82","dk762"
653,"487 FORT HALE RD","cec82","dk762"
654,"495 FORT HALE RD","cec82","dk762"
655,"54 STEWART ST","cec82","dk762"
656,"50 STEWART ST","cec82","dk762"
657,"44 STEWART ST","cec82","dk762"
658,"120 STUYVESANT AV","cec82","dk762"
659,"35 STEWART ST","cec82","dk762"
660,"41 STEWART ST","cec82","dk762"
661,"43 STEWART ST","cec82","dk762"
662,"49 STEWART ST","cec82","dk762"
663,"57 STEWART ST","cec82","dk762"
664,"515 FORT HALE RD","cec82","dk762"
665,"535 FORT HALE RD","cec82","dk762"
666,"555 FORT HALE RD","cec82","dk762"
667,"569 FORT HALE RD","cec82","dk762"
668,"585 FORT HALE RD","cec82","dk762"
669,"230 BURR ST","cec82","dk762"
670,"226 BURR ST","cec82","dk762"
671,"220 BURR ST","cec82","dk762"
672,"210 BURR ST","cec82","dk762"
673,"150 STUYVESANT AV","cec82","dk762"
674,"146 STUYVESANT AV","cec82","dk762"
675,"151 HYDE ST","cec82","dk762"
676,"159 HYDE ST","cec82","dk762"
677,"165 HYDE ST","cec82","dk762"
678,"119 HALL ST","cec82","dk762"
679,"129 HALL ST","cec82","dk762"
680,"137 HALL ST","cec82","dk762"
681,"145 HALL ST","cec82","dk762"
682,"151 HALL ST","cec82","dk762"
683,"155 HALL ST","cec82","dk762"
684,"159 HALL ST","cec82","dk762"
685,"163 HALL ST","cec82","dk762"
686,"175 HALL ST","cec82","dk762"
687,"274 BURR ST","cec82","dk762"
688,"266 BURR ST","cec82","dk762"
689,"258 BURR ST","cec82","dk762"
690,"250 BURR ST","cec82","dk762"
691,"570 FORT HALE RD","cec82","dk762"
692,"550 FORT HALE RD","cec82","dk762"
693,"540 FORT HALE RD","cec82","dk762"
694,"530 FORT HALE RD","cec82","dk762"
695,"520 FORT HALE RD","cec82","dk762"
696,"510 FORT HALE RD","cec82","dk762"
697,"488 FORT HALE RD","cec82","dk762"
698,"478 FORT HALE RD","cec82","dk762"
699,"468 FORT HALE RD","cec82","dk762"
700,"120 HALL ST","cec82","dk762"
701,"203 HYDE ST","cec82","dk762"
702,"211 HYDE ST","cec82","dk762"
703,"296 BURR ST","cec82","dk762"
704,"292 BURR ST","cec82","dk762"
705,"286 BURR ST","cec82","dk762"
706,"180 HALL ST","cec82","dk762"
707,"HALL ST","cec82","dk762"
708,"174 HALL ST","cec82","dk762"
709,"180 TOWNSEND TER","cec82","dk762"
710,"166 HALL ST","cec82","dk762"
711,"158 HALL ST","cec82","dk762"
712,"177 TOWNSEND TER","cec82","dk762"
713,"148 HALL ST","cec82","dk762"
714,"136 HALL ST","cec82","dk762"
715,"130 HALL ST","cec82","dk762"
716,"351 CONCORD ST","cec82","dk762"
717,"87 BURR ST","cec82","dk762"
718,"97 BURR ST","cec82","dk762"
719,"103 BURR ST","cec82","dk762"
720,"109 BURR ST","cec82","dk762"
721,"1850 DEAN ST","cec82","dk762"
722,"1840 DEAN ST","cec82","dk762"
723,"1836 DEAN ST","cec82","dk762"
724,"1832 DEAN ST","cec82","dk762"
725,"1820 DEAN ST","cec82","dk762"
726,"40 ELMER ST","cec82","dk762"
727,"34 ELMER ST","cec82","dk762"
728,"30 ELMER ST","cec82","dk762"
729,"24 ELMER ST","cec82","dk762"
730,"20 ELMER ST","cec82","dk762"
731,"4 ELMER ST","cec82","dk762"
732,"327 CONCORD ST","cec82","dk762"
733,"331 CONCORD ST","cec82","dk762"
734,"337 CONCORD ST","cec82","dk762"
735,"341 CONCORD ST","cec82","dk762"
736,"349 CONCORD ST","cec82","dk762"
737,"BURR ST","cec82","dk762"
738,"421 TOWNSEND AV","cec82","dk762"
739,"385 TOWNSEND AV","cec82","dk762"
740,"CONCORD ST","cec82","dk762"
741,"398 CONCORD ST","cec82","dk762"
742,"396 CONCORD ST","cec82","dk762"
743,"388 CONCORD ST","cec82","dk762"
744,"66 BURR ST","cec82","dk762"
745,"54 BURR ST","cec82","dk762"
746,"60 BURR ST","cec82","dk762"
747,"44 BURR ST","cec82","dk762"
748,"34 BURR ST","cec82","dk762"
749,"431 TOWNSEND AV","cec82","dk762"
750,"439 TOWNSEND AV","cec82","dk762"
751,"15 LEY ST","cec82","dk762"
752,"19 LEY ST","cec82","dk762"
753,"25 LEY ST","cec82","dk762"
754,"31 LEY ST","cec82","dk762"
755,"37 LEY ST","cec82","dk762"
756,"45 LEY ST","cec82","dk762"
757,"51 LEY ST","cec82","dk762"
758,"57 LEY ST","cec82","dk762"
759,"63 LEY ST","cec82","dk762"
760,"71 LEY ST","cec82","dk762"
761,"77 LEY ST","cec82","dk762"
762,"81 LEY ST","cec82","dk762"
763,"89 LEY ST","cec82","dk762"
764,"95 LEY ST","cec82","dk762"
765,"110 BURR ST","cec82","dk762"
766,"106 BURR ST","cec82","dk762"
767,"104 BURR ST","cec82","dk762"
768,"100 BURR ST","cec82","dk762"
769,"375 CONCORD ST","cec82","dk762"
770,"383 CONCORD ST","cec82","dk762"
771,"473 TOWNSEND AV","cec82","dk762"
772,"17 GIRARD AV","cec82","dk762"
773,"23 GIRARD AV","cec82","dk762"
774,"27 GIRARD AV","cec82","dk762"
775,"33 GIRARD AV","cec82","dk762"
776,"35 GIRARD AV","cec82","dk762"
777,"37 GIRARD AV","cec82","dk762"
778,"47 GIRARD AV","cec82","dk762"
779,"51 GIRARD AV","cec82","dk762"
780,"57 GIRARD AV","cec82","dk762"
781,"GIRARD AV","cec82","dk762"
782,"63 GIRARD AV","cec82","dk762"
783,"69 GIRARD AV","cec82","dk762"
784,"75 GIRARD AV","cec82","dk762"
785,"79 GIRARD AV","cec82","dk762"
786,"89 GIRARD AV","cec82","dk762"
787,"95 GIRARD AV","cec82","dk762"
788,"99 GIRARD AV","cec82","dk762"
789,"105 GIRARD AV","cec82","dk762"
790,"115 GIRARD AV","cec82","dk762"
791,"119 GIRARD AV","cec82","dk762"
792,"125 GIRARD AV","cec82","dk762"
793,"133 GIRARD AV","cec82","dk762"
794,"118 BURR ST","cec82","dk762"
795,"100 LEY ST","cec82","dk762"
796,"94 LEY ST","cec82","dk762"
797,"90 LEY ST","cec82","dk762"
798,"78 LEY ST","cec82","dk762"
799,"74 LEY ST","cec82","dk762"
800,"70 LEY ST","cec82","dk762"
801,"68 LEY ST","cec82","dk762"
802,"64 LEY ST","cec82","dk762"
803,"54 LEY ST","cec82","dk762"
804,"48 LEY ST","cec82","dk762"
805,"42 LEY ST","cec82","dk762"
806,"38 LEY ST","cec82","dk762"
807,"34 LEY ST","cec82","dk762"
808,"26 LEY ST","cec82","dk762"
809,"24 LEY ST","cec82","dk762"
810,"20 LEY ST","cec82","dk762"
811,"445 TOWNSEND AV","cec82","dk762"
812,"449 TOWNSEND AV","cec82","dk762"
813,"455 TOWNSEND AV","cec82","dk762"
814,"461 TOWNSEND AV","cec82","dk762"
815,"155 BURR ST","cec82","dk762"
816,"257 CONCORD ST","cec82","dk762"
817,"15 ALFRED ST","cec82","dk762"
818,"19 ALFRED ST","cec82","dk762"
819,"23 ALFRED ST","cec82","dk762"
820,"29 ALFRED ST","cec82","dk762"
821,"37 ALFRED ST","cec82","dk762"
822,"ALFRED ST","cec82","dk762"
823,"47 ALFRED ST","cec82","dk762"
824,"50 NELSON ST","cec82","dk762"
825,"44 NELSON ST","cec82","dk762"
826,"40 NELSON ST","cec82","dk762"
827,"30 NELSON ST","cec82","dk762"
828,"26 NELSON ST","cec82","dk762"
829,"20 NELSON ST","cec82","dk762"
830,"16 NELSON ST","cec82","dk762"
831,"239 CONCORD ST","cec82","dk762"
832,"245 CONCORD ST","cec82","dk762"
833,"247 CONCORD ST","cec82","dk762"
834,"253 CONCORD ST","cec82","dk762"
836,"MYRON ST","cec82","dk762"
837,"25 MYRON ST","cec82","dk762"
838,"33 MYRON ST","cec82","dk762"
839,"37 MYRON ST","cec82","dk762"
840,"43 MYRON ST","cec82","dk762"
841,"47 MYRON ST","cec82","dk762"
842,"53 MYRON ST","cec82","dk762"
843,"57 MYRON ST","cec82","dk762"
844,"63 MYRON ST","cec82","dk762"
845,"288 CONCORD ST","cec82","dk762"
846,"280 CONCORD ST","cec82","dk762"
847,"274 CONCORD ST","cec82","dk762"
848,"270 CONCORD ST","cec82","dk762"
849,"264 CONCORD ST","cec82","dk762"
850,"260 CONCORD ST","cec82","dk762"
851,"256 CONCORD ST","cec82","dk762"
852,"58 FLORENCE AV","cec82","dk762"
853,"54 FLORENCE AV","cec82","dk762"
854,"52 FLORENCE AV","cec82","dk762"
855,"46 FLORENCE AV","cec82","dk762"
856,"40 FLORENCE AV","cec82","dk762"
857,"4 DORCHESTER TER","cec82","dk762"
858,"2 DORCHESTER TER","cec82","dk762"
859,"34 FLORENCE AV","cec82","dk762"
860,"26 FLORENCE AV","cec82","dk762"
861,"22 FLORENCE AV","cec82","dk762"
862,"18 FLORENCE AV","cec82","dk762"
863,"255 TOWNSEND AV","cec82","dk762"
864,"261 TOWNSEND AV","cec82","dk762"
865,"265 TOWNSEND AV","cec82","dk762"
866,"271 TOWNSEND AV","cec82","dk762"
867,"277 TOWNSEND AV","cec82","dk762"
868,"291 TOWNSEND AV","cec82","dk762"
869,"295 TOWNSEND AV","cec82","dk762"
870,"293 TOWNSEND AV","cec82","dk762"
871,"299 TOWNSEND AV","cec82","dk762"
872,"305 TOWNSEND AV","cec82","dk762"
873,"309 TOWNSEND AV","cec82","dk762"
874,"91 MYRON ST","cec82","dk762"
875,"95 MYRON ST","cec82","dk762"
876,"99 MYRON ST","cec82","dk762"
877,"109 MYRON ST","cec82","dk762"
878,"105 MYRON ST","cec82","dk762"
879,"115 MYRON ST","cec82","dk762"
880,"131 MYRON ST","cec82","dk762"
881,"ALFRED ST","cec82","dk762"
882,"38 ALFRED ST","cec82","dk762"
883,"32 ALFRED ST","cec82","dk762"
884,"28 ALFRED ST","cec82","dk762"
885,"18 ALFRED ST","cec82","dk762"
886,"16 ALFRED ST","cec82","dk762"
887,"263 CONCORD ST","cec82","dk762"
888,"273 CONCORD ST","cec82","dk762"
889,"275 CONCORD ST","cec82","dk762"
890,"281 CONCORD ST","cec82","dk762"
891,"371 TOWNSEND AV","cec82","dk762"
892,"17 BURR ST","cec82","dk762"
893,"25 BURR ST","cec82","dk762"
894,"7 IRA ST","cec82","dk762"
895,"24 IRA ST","cec82","dk762"
896,"20 IRA ST","cec82","dk762"
897,"12 IRA ST","cec82","dk762"
898,"2 IRA ST","cec82","dk762"
899,"1A IRA ST","cec82","dk762"
900,"325 TOWNSEND AV","cec82","dk762"
901,"333 TOWNSEND AV","cec82","dk762"
902,"TOWNSEND AV","cec82","dk762"
903,"343 TOWNSEND AV","cec82","dk762"
904,"341 TOWNSEND AV","cec82","dk762"
905,"351 TOWNSEND AV","cec82","dk762"
906,"357 TOWNSEND AV","cec82","dk762"
907,"361 TOWNSEND AV","cec82","dk762"
908,"365 TOWNSEND AV","cec82","dk762"
909,"37 BURR ST","cec82","dk762"
910,"39 BURR ST","cec82","dk762"
911,"45 BURR ST","cec82","dk762"
912,"55 BURR ST","cec82","dk762"
913,"65 BURR ST","cec82","dk762"
914,"346 CONCORD ST","cec82","dk762"
915,"338 CONCORD ST","cec82","dk762"
916,"334 CONCORD ST","cec82","dk762"
917,"324 CONCORD ST","cec82","dk762"
918,"320 CONCORD ST","cec82","dk762"
919,"CONCORD ST","cec82","dk762"
920,"72 MYRON ST","cec82","dk762"
921,"64 MYRON ST","cec82","dk762"
922,"60 MYRON ST","cec82","dk762"
923,"MYRON ST","cec82","dk762"
924,"1 IRA ST","cec82","dk762"
925,"1B IRA ST","cec82","dk762"
926,"1C IRA ST","cec82","dk762"
927,"3 IRA ST","cec82","dk762"
928,"5 IRA ST","cec82","dk762"
929,"9 IRA ST","cec82","dk762"
931,"21 IRA ST","cec82","dk762"
932,"23 IRA ST","cec82","dk762"
933,"5 ELMER ST","cec82","dk762"
934,"7 ELMER ST","cec82","dk762"
935,"15 ELMER ST","cec82","dk762"
936,"25 ELMER ST","cec82","dk762"
937,"35 ELMER ST","cec82","dk762"
938,"1800 DEAN ST","cec82","dk762"
939,"1760 DEAN ST","cec82","dk762"
940,"130 MYRON ST","cec82","dk762"
941,"DEAN ST","cec82","dk762"
942,"124 MYRON ST","cec82","dk762"
943,"118 MYRON ST","cec82","dk762"
944,"112 MYRON ST","cec82","dk762"
945,"106 MYRON ST","cec82","dk762"
946,"100 MYRON ST","cec82","dk762"
947,"96 MYRON ST","cec82","dk762"
948,"297 CONCORD ST","cec82","dk762"
949,"301 CONCORD ST","cec82","dk762"
950,"307 CONCORD ST","cec82","dk762"
951,"54 TOWNSEND AV","cec82","dk762"
952,"TOWNSEND AV","cec82","dk762"
953,"197 TOWNSEND AV","cec82","dk762"
954,"15 PARKER PL","cec82","dk762"
955,"21 PARKER PL","cec82","dk762"
956,"25 PARKER PL","cec82","dk762"
957,"29 PARKER PL","cec82","dk762"
958,"35 PARKER PL","cec82","dk762"
959,"37 PARKER PL","cec82","dk762"
960,"41 PARKER PL","cec82","dk762"
961,"45 PARKER PL","cec82","dk762"
962,"51 PARKER PL","cec82","dk762"
963,"55 PARKER PL","cec82","dk762"
964,"52 BEECHER PL","cec82","dk762"
965,"50 BEECHER PL","cec82","dk762"
966,"46 BEECHER PL","cec82","dk762"
967,"42 BEECHER PL","cec82","dk762"
968,"38 BEECHER PL","cec82","dk762"
969,"34 BEECHER PL","cec82","dk762"
970,"26 BEECHER PL","cec82","dk762"
971,"18 BEECHER PL","cec82","dk762"
972,"14 BEECHER PL","cec82","dk762"
973,"183 TOWNSEND AV","cec82","dk762"
974,"187 TOWNSEND AV","cec82","dk762"
975,"201 CONCORD ST","cec82","dk762"
976,"71 PARKER PL","cec82","dk762"
977,"73 PARKER PL","cec82","dk762"
978,"91 PARKER PL","cec82","dk762"
979,"95 PARKER PL","cec82","dk762"
980,"103 PARKER PL","cec82","dk762"
981,"107 PARKER PL","cec82","dk762"
982,"40 ARDEN ST","cec82","dk762"
983,"28 ARDEN ST","cec82","dk762"
984,"24 ARDEN ST","cec82","dk762"
985,"20 ARDEN ST","cec82","dk762"
986,"14 ARDEN ST","cec82","dk762"
987,"12 ARDEN ST","cec82","dk762"
988,"173 CONCORD ST","cec82","dk762"
989,"189 CONCORD ST","cec82","dk762"
990,"193 CONCORD ST","cec82","dk762"
991,"249 TOWNSEND AV","cec82","dk762"
992,"19 FLORENCE AV","cec82","dk762"
993,"25 FLORENCE AV","cec82","dk762"
994,"35 FLORENCE AV","cec82","dk762"
995,"37 FLORENCE AV","cec82","dk762"
996,"41 FLORENCE AV","cec82","dk762"
997,"32 MANSION ST","cec82","dk762"
998,"30 MANSION ST","cec82","dk762"
999,"28 MANSION ST","cec82","dk762"
1000,"22 MANSION ST","cec82","dk762"
1001,"18 MANSION ST","cec82","dk762"
1002,"14 MANSION ST","cec82","dk762"
1003,"8 MANSION ST","cec82","dk762"
1004,"4 MANSION ST","cec82","dk762"
1005,"28 PARKER PL","cec82","dk762"
1006,"PARKER PL","cec82","dk762"
1007,"24 PARKER PL","cec82","dk762"
1008,"PARKER PL","cec82","dk762"
1009,"18 PARKER PL","cec82","dk762"
1010,"207 TOWNSEND AV","cec82","dk762"
1011,"211 TOWNSEND AV","cec82","dk762"
1012,"215 TOWNSEND AV","cec82","dk762"
1013,"219 TOWNSEND AV","cec82","dk762"
1014,"223 TOWNSEND AV","cec82","dk762"
1015,"225 TOWNSEND AV","cec82","dk762"
1016,"229 TOWNSEND AV","cec82","dk762"
1017,"235 TOWNSEND AV","cec82","dk762"
1018,"239 TOWNSEND AV","cec82","dk762"
1019,"241 TOWNSEND AV","cec82","dk762"
1020,"245 TOWNSEND AV","cec82","dk762"
1021,"53 FLORENCE AV","cec82","dk762"
1022,"57 FLORENCE AV","cec82","dk762"
1023,"61 FLORENCE AV","cec82","dk762"
1024,"65 FLORENCE AV","cec82","dk762"
1025,"69 FLORENCE AV","cec82","dk762"
1026,"236 CONCORD ST","cec82","dk762"
1027,"230 CONCORD ST","cec82","dk762"
1028,"224 CONCORD ST","cec82","dk762"
1029,"220 CONCORD ST","cec82","dk762"
1030,"210 CONCORD ST","cec82","dk762"
1031,"50 PARKER PL","cec82","dk762"
1032,"11 MANSION ST","cec82","dk762"
1033,"15 MANSION ST","cec82","dk762"
1034,"25 MANSION ST","cec82","dk762"
1035,"27 MANSION ST","cec82","dk762"
1036,"29 MANSION ST","cec82","dk762"
1037,"33 MANSION ST","cec82","dk762"
1038,"227 CONCORD ST","cec82","dk762"
1039,"11 NELSON ST","cec82","dk762"
1040,"15 NELSON ST","cec82","dk762"
1041,"23 NELSON ST","cec82","dk762"
1042,"41 NELSON ST","cec82","dk762"
1043,"47 NELSON ST","cec82","dk762"
1044,"1610 DEAN ST","cec82","dk762"
1045,"110 PARKER PL","cec82","dk762"
1046,"100 PARKER PL","cec82","dk762"
1047,"94 PARKER PL","cec82","dk762"
1048,"80 PARKER PL","cec82","dk762"
1049,"76 PARKER PL","cec82","dk762"
1050,"74 PARKER PL","cec82","dk762"
1051,"72 PARKER PL","cec82","dk762"
1052,"68 PARKER PL","cec82","dk762"
1053,"219 CONCORD ST","cec82","dk762"
1054,"223 CONCORD ST","cec82","dk762"
1055,"168 TOWNSEND AV","cec82","dk762"
1056,"TOWNSEND AV","cec82","dk762"
1057,"154 TOWNSEND AV","cec82","dk762"
1058,"150 TOWNSEND AV","cec82","dk762"
1059,"146 TOWNSEND AV","cec82","dk762"
1060,"144 TOWNSEND AV","cec82","dk762"
1061,"138 TOWNSEND AV","cec82","dk762"
1062,"TOWNSEND AV","cec82","dk762"
1063,"126 TOWNSEND AV","cec82","dk762"
1064,"120 TOWNSEND AV","cec82","dk762"
1065,"112 TOWNSEND AV","cec82","dk762"
1066,"110 TOWNSEND AV","cec82","dk762"
1067,"100 TOWNSEND AV","cec82","dk762"
1068,"92 TOWNSEND AV","cec82","dk762"
1069,"90 TOWNSEND AV","cec82","dk762"
1070,"TOWNSEND AV","cec82","dk762"
1071,"88 TOWNSEND AV","cec82","dk762"
1072,"80 TOWNSEND AV","cec82","dk762"
1073,"31 ALDEN ST","cec82","dk762"
1074,"25 ALDEN ST","cec82","dk762"
1075,"1366 DEAN ST","cec82","dk762"
1076,"1340 DEAN ST","cec82","dk762"
1077,"1354 DEAN ST","cec82","dk762"
1078,"1330 DEAN ST","cec82","dk762"
1079,"1320 DEAN ST","cec82","dk762"
1080,"1310 DEAN ST","cec82","dk762"
1081,"1294 DEAN ST","cec82","dk762"
1082,"1284 DEAN ST","cec82","dk762"
1083,"1274 DEAN ST","cec82","dk762"
1084,"1264 DEAN ST","cec82","dk762"
1085,"1254 DEAN ST","cec82","dk762"
1086,"1244 DEAN ST","cec82","dk762"
1087,"1236 DEAN ST","cec82","dk762"
1088,"1224 DEAN ST","cec82","dk762"
1089,"50 MORRIS CSWY","cec82","dk762"
1090,"44 MORRIS CSWY","cec82","dk762"
1091,"38 MORRIS CSWY","cec82","dk762"
1092,"32 MORRIS CSWY","cec82","dk762"
1093,"7 CONCORD ST","cec82","dk762"
1094,"9 CONCORD ST","cec82","dk762"
1095,"23 CONCORD ST","cec82","dk762"
1096,"27 CONCORD ST","cec82","dk762"
1097,"31 CONCORD ST","cec82","dk762"
1098,"37 CONCORD ST","cec82","dk762"
1099,"43 CONCORD ST","cec82","dk762"
1100,"49 CONCORD ST","cec82","dk762"
1101,"55 CONCORD ST","cec82","dk762"
1102,"61 CONCORD ST","cec82","dk762"
1103,"67 CONCORD ST","cec82","dk762"
1104,"71 CONCORD ST","cec82","dk762"
1105,"77 CONCORD ST","cec82","dk762"
1106,"81 CONCORD ST","cec82","dk762"
1107,"85 CONCORD ST","cec82","dk762"
1108,"91 CONCORD ST","cec82","dk762"
1109,"97 CONCORD ST","cec82","dk762"
1110,"101 CONCORD ST","cec82","dk762"
1111,"107 CONCORD ST","cec82","dk762"
1112,"109 CONCORD ST","cec82","dk762"
1113,"111 CONCORD ST","cec82","dk762"
1114,"121 CONCORD ST","cec82","dk762"
1115,"127 CONCORD ST","cec82","dk762"
1116,"17 ALDEN ST","cec82","dk762"
1117,"37 SHOREHAM RD","cec82","dk762"
1118,"80 CONCORD ST","cec82","dk762"
1119,"78 CONCORD ST","cec82","dk762"
1120,"92 CONCORD ST","cec82","dk762"
1121,"90 CONCORD ST","cec82","dk762"
1122,"88 CONCORD ST","cec82","dk762"
1123,"87 TOWNSEND AV","cec82","dk762"
1124,"89 TOWNSEND AV","cec82","dk762"
1125,"TOWNSEND AV","cec82","dk762"
1126,"99 TOWNSEND AV","cec82","dk762"
1127,"105 TOWNSEND AV","cec82","dk762"
1128,"115 TOWNSEND AV","cec82","dk762"
1129,"117 TOWNSEND AV","cec82","dk762"
1130,"129 TOWNSEND AV","cec82","dk762"
1131,"17 SHOREHAM RD","cec82","dk762"
1132,"19 SHOREHAM RD","cec82","dk762"
1133,"25 SHOREHAM RD","cec82","dk762"
1134,"33 SHOREHAM RD","cec82","dk762"
1135,"51 BEECHER PL","cec82","dk762"
1136,"156 CONCORD ST","cec82","dk762"
1137,"150 CONCORD ST","cec82","dk762"
1138,"146 CONCORD ST","cec82","dk762"
1139,"140 CONCORD ST","cec82","dk762"
1140,"136 CONCORD ST","cec82","dk762"
1141,"132 CONCORD ST","cec82","dk762"
1142,"36 SHOREHAM RD","cec82","dk762"
1143,"32 SHOREHAM RD","cec82","dk762"
1144,"28 SHOREHAM RD","cec82","dk762"
1145,"22 SHOREHAM RD","cec82","dk762"
1146,"16 SHOREHAM RD","cec82","dk762"
1147,"14 SHOREHAM RD","cec82","dk762"
1148,"139 TOWNSEND AV","cec82","dk762"
1149,"143 TOWNSEND AV","cec82","dk762"
1150,"147 TOWNSEND AV","cec82","dk762"
1151,"151 TOWNSEND AV","cec82","dk762"
1152,"155 TOWNSEND AV","cec82","dk762"
1153,"165 TOWNSEND AV","cec82","dk762"
1154,"171 TOWNSEND AV","cec82","dk762"
1155,"15 BEECHER PL","cec82","dk762"
1156,"23 BEECHER PL","cec82","dk762"
1157,"37 BEECHER PL","cec82","dk762"
1158,"39 BEECHER PL","cec82","dk762"
1159,"41 BEECHER PL","cec82","dk762"
1160,"45 BEECHER PL","cec82","dk762"
1161,"49 BEECHER PL","cec82","dk762"
1162,"35 EDEN ST","cec82","dk762"
1163,"1414 DEAN ST","cec82","dk762"
1164,"30 ALDEN ST","cec82","dk762"
1165,"14 ALDEN ST","cec82","dk762"
1166,"20 ALDEN ST","cec82","dk762"
1167,"135 CONCORD ST","cec82","dk762"
1168,"141 CONCORD ST","cec82","dk762"
1169,"145 CONCORD ST","cec82","dk762"
1170,"151 CONCORD ST","cec82","dk762"
1171,"11 EDEN ST","cec82","dk762"
1172,"15 EDEN ST","cec82","dk762"
1173,"21 EDEN ST","cec82","dk762"
1175,"25 EDEN ST","cec82","dk762"
1176,"41 ARDEN ST","cec82","dk762"
1177,"1500 DEAN ST","cec82","dk762"
1178,"1490 DEAN ST","cec82","dk762"
1179,"34 EDEN ST","cec82","dk762"
1180,"26 EDEN ST","cec82","dk762"
1181,"20 EDEN ST","cec82","dk762"
1182,"14 EDEN ST","cec82","dk762"
1183,"161 CONCORD ST","cec82","dk762"
1184,"165 CONCORD ST","cec82","dk762"
1185,"169 CONCORD ST","cec82","dk762"
1186,"11 ARDEN ST","cec82","dk762"
1187,"15 ARDEN ST","cec82","dk762"
1188,"17 ARDEN ST","cec82","dk762"
1189,"31 ARDEN ST","cec82","dk762"
1190,"33 ARDEN ST","cec82","dk762"
1194,"208 COVE ST","cec82","dk762"
1195,"78 TOWNSEND AV","cec82","dk762"
1196,"74 TOWNSEND AV","cec82","dk762"
1197,"70 TOWNSEND AV","cec82","dk762"
1198,"66 TOWNSEND AV","cec82","dk762"
1199,"60 TOWNSEND AV","cec82","dk762"
1200,"56 TOWNSEND AV","cec82","dk762"
1201,"48 TOWNSEND AV","cec82","dk762"
1202,"42 TOWNSEND AV","cec82","dk762"
1203,"94 MORRIS COVE RD","cec82","dk762"
1204,"90 MORRIS COVE RD","cec82","dk762"
1205,"86 MORRIS COVE RD","cec82","dk762"
1206,"82 MORRIS COVE RD","cec82","dk762"
1207,"76 MORRIS COVE RD","cec82","dk762"
1208,"70 MORRIS COVE RD","cec82","dk762"
1209,"64 MORRIS COVE RD","cec82","dk762"
1210,"56 MORRIS COVE RD","cec82","dk762"
1211,"50 MORRIS COVE RD","cec82","dk762"
1213,"509 LIGHTHOUSE RD","cec82","dk762"
1214,"22 TOWNSEND AV","cec82","dk762"
1215,"TOWNSEND AV","cec82","dk762"
1216,"20 TOWNSEND AV","cec82","dk762"
1217,"18 TOWNSEND AV","cec82","dk762"
1218,"16 TOWNSEND AV","cec82","dk762"
1219,"14 TOWNSEND AV","cec82","dk762"
1220,"12 TOWNSEND AV","cec82","dk762"
1221,"10 TOWNSEND AV","cec82","dk762"
1222,"8 TOWNSEND AV","cec82","dk762"
1223,"6 TOWNSEND AV","cec82","dk762"
1224,"4 TOWNSEND AV","cec82","dk762"
1225,"8 DOUGLASS AV","cec82","dk762"
1226,"453 LIGHTHOUSE RD","cec82","dk762"
1227,"457 LIGHTHOUSE RD","cec82","dk762"
1228,"461 LIGHTHOUSE RD","cec82","dk762"
1230,"471 LIGHTHOUSE RD","cec82","dk762"
